dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,ONAQ,cfc_lignin,2021,ONAQ,ONAQ_018,ONAQ_018.basePlot.cfc,distributed,M+OBob9eRM0KQXp6cjqxUAZRvjYKC7kkoHJ1Iic8VuU=,A00000281803,1,1,0.484,11.43,14.51,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,ONAQ,cfc_lignin,2021,ONAQ,ONAQ_018,ONAQ_018.basePlot.cfc,distributed,M+OBob9eRM0KQXp6cjqxUOWWoi/K47GxLZwiH6ztu40=,A00000281632,1,1,0.468,10.13,14.64,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,ONAQ,cfc_lignin,2021,ONAQ,ONAQ_018,ONAQ_018.basePlot.cfc,distributed,M+OBob9eRM1OAuZpJUqEZilitsaFS+hi+7ULwDx7e4A=,A00000281810,1,1,0.473,7.63,6.8,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,ONAQ,cfc_lignin,2021,ONAQ,ONAQ_020,ONAQ_020.basePlot.cfc,distributed,M+OBob9eRM0NLXkUzwXNfanDlNe/KUsGcGF+nOzRxY8=,A00000281634,1,1,0.48,6.26,6.25,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,ONAQ,cfc_lignin,2021,ONAQ,ONAQ_023,ONAQ_023.basePlot.cfc,distributed,M+OBob9eRM27J+QNOYCLnFY0uY6FcxC6idVcZ4Q8irU=,A00000281635,1,1,0.467,16.94,10.75,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,ONAQ,cfc_lignin,2021,ONAQ,ONAQ_023,ONAQ_023.basePlot.cfc,distributed,M+OBob9eRM291JHT9XZsCl4hHbAED0wCQbC1mC96Hb8=,A00000281807,1,1,0.486,10.43,9.33,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,ONAQ,cfc_lignin,2021,ONAQ,ONAQ_050,ONAQ_050.basePlot.cfc,tower,M+OBob9eRM1prxId7w99AQucEggY/n8nqn03S0cHnkA=,A00000281631,1,1,0.473,10.44,13.79,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,ONAQ,cfc_lignin,2021,ONAQ,ONAQ_050,ONAQ_050.basePlot.cfc,tower,M+OBob9eRM1prxId7w99AWNdnQJ7DIjdlPCPOvgKLoU=,A00000281630,1,1,0.495,10.45,14.11,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,ONAQ,cfc_lignin,2021,ONAQ,ONAQ_051,ONAQ_051.basePlot.cfc,tower,M+OBob9eRM3IT+7Ssicijs+8abu0Lp5oVyOstEieJE4=,A00000281805,1,1,0.48,12.12,15.02,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,ONAQ,cfc_lignin,2021,ONAQ,ONAQ_051,ONAQ_051.basePlot.cfc,tower,M+OBob9eRM3IT+7SsicijtHl/p6Fwlfiewnddk5Zx8M=,A00000281646,1,1,0.493,15.27,11.07,2021,2021,number,gram,percent,percent,NA,NA
