siteID,horizontalPosition,verticalPosition,table,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARFinalQF,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARFinalQF,table,site,height_m,source_file
KONZ,000,010,PARPAR_30min,317.0174483,197.4555482,424.9109227,12790.63136,1796.43116,13.50168084,1.227468524,0.062817755,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,KONZ,1,DP1.00024.001.KONZ.AVERAGE_ALL_VARIABLES.csv
KONZ,000,020,PARPAR_30min,370.8159431,269.7805232,463.3147931,12891.98776,1796.630864,14.86591265,1.1517856022311601,0.067950724,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,KONZ,2,DP1.00024.001.KONZ.AVERAGE_ALL_VARIABLES.csv
KONZ,000,030,PARPAR_30min,364.9902708,268.9313095,454.7921789,12027.61179,1797.44238,14.61139489,1.11120018,0.060414222,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,KONZ,3,DP1.00024.001.KONZ.AVERAGE_ALL_VARIABLES.csv
KONZ,000,040,PARPAR_30min,400.2711558,291.38368207508603,502.4250713,14683.54132,1788.73371,16.38163571,1.310676197,0.269953396,39.44597312,30.32419043,48.40167989,117.5243295,1794.688201,2.049264326,0.106939328,0.087358232,PARPAR_30min,KONZ,4,DP1.00024.001.KONZ.AVERAGE_ALL_VARIABLES.csv
LAJA,000,010,PARPAR_1min,466.4616924,422.9732459,504.1325311,8367.937358,59.98916018,18.80570496,3.221842185,0.089732705,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,LAJA,1,DP1.00024.001.LAJA.AVERAGE_ALL_VARIABLES.csv
LAJA,000,020,PARPAR_1min,473.646747,434.0279069,509.9161243,8153.926266,59.98973325,19.52244271,3.078946433,0.087978805,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,LAJA,2,DP1.00024.001.LAJA.AVERAGE_ALL_VARIABLES.csv
LAJA,000,030,PARPAR_1min,477.7422917,437.8492334,514.2462204,8308.541107,59.98715793,19.71060749,3.105505138,0.148529092,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,LAJA,3,DP1.00024.001.LAJA.AVERAGE_ALL_VARIABLES.csv
LAJA,000,040,PARPAR_1min,486.4089036,446.3596607,522.803395,8318.482773,59.98644337,18.86255967,3.100848786,0.091090905,60.71821559,57.87813855,63.37007857,37.41973599,59.98708156,2.551974842,0.219608171,0.331160105,PARPAR_1min,LAJA,4,DP1.00024.001.LAJA.AVERAGE_ALL_VARIABLES.csv
LAJA,000,010,PARPAR_30min,467.5277049,264.893594,634.983831,39390.78064,1795.76772,20.37974662,2.300147858,0.091578673,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,LAJA,1,DP1.00024.001.LAJA.AVERAGE_ALL_VARIABLES.csv
LAJA,000,020,PARPAR_30min,474.7086723,275.1869207,638.45604,38203.5704,1795.76827,21.32211992,2.269046902,0.089818798,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,LAJA,2,DP1.00024.001.LAJA.AVERAGE_ALL_VARIABLES.csv
LAJA,000,030,PARPAR_30min,478.6669918,277.8551227,640.4194084,37504.20918,1795.923279,21.40014363,2.24487824,0.150094512,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,LAJA,3,DP1.00024.001.LAJA.AVERAGE_ALL_VARIABLES.csv
LAJA,000,040,PARPAR_30min,487.3521021,284.5827985,648.2099745,36449.47915,1795.522764,20.18141834,2.218920312,0.093077826,60.90779223,46.69227153,72.76868708,200.4589414,1795.416991,2.6867154243272098,0.158633177,0.332803741,PARPAR_30min,LAJA,4,DP1.00024.001.LAJA.AVERAGE_ALL_VARIABLES.csv
LENO,000,010,PARPAR_1min,15.63514875,12.42009015,19.84167272,174.9795172,59.99169421,1.468916454,0.260236541,0.188939947,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,LENO,1,DP1.00024.001.LENO.AVERAGE_ALL_VARIABLES.csv
LENO,000,020,PARPAR_1min,22.08449493,16.44858759,29.51662868,474.7677764,59.98314562,1.865287172,0.465048072,0.214770184,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,LENO,2,DP1.00024.001.LENO.AVERAGE_ALL_VARIABLES.csv
LENO,000,030,PARPAR_1min,152.9885438,122.4557213,192.2848985,4740.755753,59.98053621,8.566569631,2.506452233,0.180483585,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,LENO,3,DP1.00024.001.LENO.AVERAGE_ALL_VARIABLES.csv
LENO,000,040,PARPAR_1min,381.7369555,359.2544591,404.0676103,3670.900567,59.99287002,13.16460137,1.784580321,0.084412615,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,LENO,4,DP1.00024.001.LENO.AVERAGE_ALL_VARIABLES.csv
LENO,000,050,PARPAR_1min,384.068986,361.6128756,406.2998418,3615.530554,59.99355703,13.10130266,1.776934709,0.083764883,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,LENO,5,DP1.00024.001.LENO.AVERAGE_ALL_VARIABLES.csv
LENO,000,060,PARPAR_1min,391.7935579,368.9306889,413.9989776,3616.882715,59.99006584,13.36729056,1.784152002,0.090993677,15.776348,14.98325574,16.5755211,3.291204401,59.98990016,0.909933688,0.061642798,0.116568896,PARPAR_1min,LENO,6,DP1.00024.001.LENO.AVERAGE_ALL_VARIABLES.csv
LENO,000,010,PARPAR_30min,15.64139856,6.203173189,51.16921769,1647.072738,1795.711201,2.057458633,0.228765892,0.190759028,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,LENO,1,DP1.00024.001.LENO.AVERAGE_ALL_VARIABLES.csv
LENO,000,020,PARPAR_30min,22.1192541,7.133896446,73.48980774,2936.220034,1793.615844,2.612020839,0.340158683,0.217059379,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,LENO,2,DP1.00024.001.LENO.AVERAGE_ALL_VARIABLES.csv
LENO,000,030,PARPAR_30min,153.1040356,66.17908661,307.903442,17414.87241,1795.601013,9.47259119,1.354711883,0.181878178,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,LENO,3,DP1.00024.001.LENO.AVERAGE_ALL_VARIABLES.csv
LENO,000,040,PARPAR_30min,381.9928743,252.98080000355299,500.534584,21981.15954,1795.652278,14.70605395,1.556931435,0.086551623,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,LENO,4,DP1.00024.001.LENO.AVERAGE_ALL_VARIABLES.csv
LENO,000,050,PARPAR_30min,384.4779789,256.7304138,504.1532485,21976.15471,1796.153592,14.63931779,1.563374449,0.085467996,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,LENO,5,DP1.00024.001.LENO.AVERAGE_ALL_VARIABLES.csv
LENO,000,060,PARPAR_30min,392.0880944,260.5527731,511.1373547,21720.18802,1794.879979,14.94280335,1.555161388,0.093460761,15.78187907,11.29142907,20.22238944,23.92294649,1794.427147,0.953307339,0.054879083,0.119109308,PARPAR_30min,LENO,6,DP1.00024.001.LENO.AVERAGE_ALL_VARIABLES.csv
MLBS,000,010,PARPAR_1min,76.95667382,63.95290652,92.56304374,1092.786832,59.99539025,4.218780271,1.016739737,0.020554143,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,MLBS,1,DP1.00024.001.MLBS.AVERAGE_ALL_VARIABLES.csv
MLBS,000,020,PARPAR_1min,114.4255432,93.49730714,140.0925182,2309.076645,59.9960746,6.158512312,1.650165803,0.028236214,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,MLBS,2,DP1.00024.001.MLBS.AVERAGE_ALL_VARIABLES.csv
MLBS,000,030,PARPAR_1min,212.9741584,175.028047,254.4198108,5546.499698,59.99345429,11.02853865,2.873620268,0.013785143,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,MLBS,3,DP1.00024.001.MLBS.AVERAGE_ALL_VARIABLES.csv
MLBS,000,040,PARPAR_1min,329.6932851,298.60878,362.2054308,5609.529788,59.99607663,13.63774237,2.512016892,0.146119585,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,MLBS,4,DP1.00024.001.MLBS.AVERAGE_ALL_VARIABLES.csv
MLBS,000,050,PARPAR_1min,347.6370756,316.3475854,381.5566903,5825.727317,59.9210287,14.22255176,2.637950792,0.142534926,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,MLBS,5,DP1.00024.001.MLBS.AVERAGE_ALL_VARIABLES.csv
MLBS,000,060,PARPAR_1min,342.7760632,311.6623932,375.3891532,5652.720247,59.99251324,14.16937391,2.518538029,0.041539293,20.41096579,18.74085222,22.14047031,16.90561706,59.99345603,1.28136792,0.132894425,0.021255649,PARPAR_1min,MLBS,6,DP1.00024.001.MLBS.AVERAGE_ALL_VARIABLES.csv
MLBS,000,010,PARPAR_30min,77.01254064,30.11272491,165.1952151,7728.019879,1798.431401,5.756675938,0.75705505,0.021387368,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,MLBS,1,DP1.00024.001.MLBS.AVERAGE_ALL_VARIABLES.csv
MLBS,000,020,PARPAR_30min,114.5141081,46.37351715,242.4930304,13093.22987,1798.221006,7.976618305,1.109333566,0.02905423,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,MLBS,2,DP1.00024.001.MLBS.AVERAGE_ALL_VARIABLES.csv
MLBS,000,030,PARPAR_30min,213.0842763,92.03255723,376.1405322,24173.81479,1798.343526,12.51893637,1.67779963,0.014527115,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,MLBS,3,DP1.00024.001.MLBS.AVERAGE_ALL_VARIABLES.csv
MLBS,000,040,PARPAR_30min,329.8526081,199.8774218,484.507748,26314.9171,1798.547846,15.47572643,1.719030015,0.146786599,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,MLBS,4,DP1.00024.001.MLBS.AVERAGE_ALL_VARIABLES.csv
MLBS,000,050,PARPAR_30min,350.6178735,217.2476444,514.0659363,27430.53698,1792.304536,16.26839002,1.845441233,0.143242406,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,MLBS,5,DP1.00024.001.MLBS.AVERAGE_ALL_VARIABLES.csv
MLBS,000,060,PARPAR_30min,343.0003457,211.3347938,499.7938265,26648.96725,1797.954313,16.21996392,1.734562492,0.042562899,20.43138262,13.35516037,28.92850789,86.07600693,1798.017633,1.376952513,0.090028683,0.022283601,PARPAR_30min,MLBS,6,DP1.00024.001.MLBS.AVERAGE_ALL_VARIABLES.csv
MOAB,000,010,PARPAR_1min,445.6200384,428.696256,462.2563806,2412.079581,59.99246838,16.31062237,1.321894806,0.016752216,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,MOAB,1,DP1.00024.001.MOAB.AVERAGE_ALL_VARIABLES.csv
MOAB,000,020,PARPAR_1min,453.7675049,436.8375699,470.4141151,2490.751486,59.99270411,17.05411833,1.325546415,0.140484726,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,MOAB,2,DP1.00024.001.MOAB.AVERAGE_ALL_VARIABLES.csv
MOAB,000,030,PARPAR_1min,443.6826783,427.1901862,459.8688175,2345.087378,59.99475166,16.10250445,1.290847268,0.017515372,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,MOAB,3,DP1.00024.001.MOAB.AVERAGE_ALL_VARIABLES.csv
MOAB,000,040,PARPAR_1min,449.1442718,432.5933056,465.3889507,2361.607453,59.99441534,15.82076524,1.29406368,0.014428258,75.04123694,72.36963304,77.67265145,62.10025768,59.99473454,3.004105954,0.209134999,0.014411691,PARPAR_1min,MOAB,4,DP1.00024.001.MOAB.AVERAGE_ALL_VARIABLES.csv
MOAB,000,010,PARPAR_30min,446.0249717,333.7066953,549.5624129,17971.18257,1797.720215,18.50627138,1.362925169,0.017843176,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,MOAB,1,DP1.00024.001.MOAB.AVERAGE_ALL_VARIABLES.csv
MOAB,000,020,PARPAR_30min,454.1712866,342.9908986,557.0000167,17339.38376,1798.125769,19.3176966,1.338700979,0.141278842,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,MOAB,2,DP1.00024.001.MOAB.AVERAGE_ALL_VARIABLES.csv
MOAB,000,030,PARPAR_30min,444.0193068,335.3387136,544.3179094,16390.55245,1798.398713,18.17776375,1.306037151,0.018446096,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,MOAB,3,DP1.00024.001.MOAB.AVERAGE_ALL_VARIABLES.csv
MOAB,000,040,PARPAR_30min,449.8466809,341.8237454,550.8893915,16435.94884,1797.455831,17.85155016,1.3082867,0.015659627,75.15295979,57.54561717,92.08598955,475.7220492,1797.511375,3.335545049,0.214472151,0.015643332,PARPAR_30min,MOAB,4,DP1.00024.001.MOAB.AVERAGE_ALL_VARIABLES.csv
NIWO,000,010,PARPAR_1min,426.7364153,398.4157216,454.6443167,4322.445168,59.98670853,14.98119135,2.142110511,0.033363751,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,NIWO,1,DP1.00024.001.NIWO.AVERAGE_ALL_VARIABLES.csv
NIWO,000,020,PARPAR_1min,405.7177504,378.5414158,432.4646467,4133.889151,59.99027206,15.72344286,2.062624517,0.036415287,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,NIWO,2,DP1.00024.001.NIWO.AVERAGE_ALL_VARIABLES.csv
NIWO,000,030,PARPAR_1min,417.0017915,389.5538053,444.0406506,4193.947242,59.98881515,14.62064074,2.089995155,0.026387531,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,NIWO,3,DP1.00024.001.NIWO.AVERAGE_ALL_VARIABLES.csv
NIWO,000,040,PARPAR_1min,411.0753358,384.4376721,437.3543608,3992.431631,59.98740961,15.10395939,2.033962073,0.04700088,181.6882384,170.2522737,193.0048294,877.0381032,59.9934788,7.321323921,0.863736251,0.033990299,PARPAR_1min,NIWO,4,DP1.00024.001.NIWO.AVERAGE_ALL_VARIABLES.csv
NIWO,000,010,PARPAR_30min,427.1459582,294.4879627,571.1667364,23216.56866,1796.812971,16.93168695,1.621987367,0.0346842,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,NIWO,1,DP1.00024.001.NIWO.AVERAGE_ALL_VARIABLES.csv
NIWO,000,020,PARPAR_30min,406.2369034,278.0918912,545.4625953,22390.1547,1796.88771,18.05006185,1.576850064,0.037821014,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,NIWO,2,DP1.00024.001.NIWO.AVERAGE_ALL_VARIABLES.csv
NIWO,000,030,PARPAR_30min,417.4843335,287.638359,558.683995,22608.40465,1797.026339,16.53796701,1.594717988,0.02754693,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,NIWO,3,DP1.00024.001.NIWO.AVERAGE_ALL_VARIABLES.csv
NIWO,000,040,PARPAR_30min,411.5639374,284.4788965,550.3156534,21712.97456,1796.837298,17.24665376,1.563427698,0.048372116,181.7683968,130.2594857,238.9774334,4401.218665,1797.01007,8.348713333,0.610237616,0.035441924,PARPAR_30min,NIWO,4,DP1.00024.001.NIWO.AVERAGE_ALL_VARIABLES.csv
NOGP,000,010,PARPAR_1min,327.1410876,311.2910115,343.0658589,2221.746257,59.99349277,11.40574624,1.248018385,0.038216443,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,NOGP,1,DP1.00024.001.NOGP.AVERAGE_ALL_VARIABLES.csv
NOGP,000,020,PARPAR_1min,326.2011226,310.7290305,341.732299,2183.061231,59.99078339,11.66501101,1.219522512,0.064347054,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,NOGP,2,DP1.00024.001.NOGP.AVERAGE_ALL_VARIABLES.csv
NOGP,000,030,PARPAR_1min,344.7853167,328.5790605,361.0131054,2321.552231,59.9949378,12.73868356,1.274845956,0.017616945,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,NOGP,3,DP1.00024.001.NOGP.AVERAGE_ALL_VARIABLES.csv
NOGP,000,040,PARPAR_1min,356.5874398,340.1195427,373.0757223,2375.559354,59.99426036,12.11487638,1.296551632,0.067820906,69.19928214,66.82261034,71.57510694,61.77320675,59.9942003,2.798952403,0.184313094,0.051218605,PARPAR_1min,NOGP,4,DP1.00024.001.NOGP.AVERAGE_ALL_VARIABLES.csv
NOGP,000,010,PARPAR_30min,327.8029541,235.6273724,417.4256219,12926.28419,1797.384363,12.86095274,1.126532121,0.039548299,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,NOGP,1,DP1.00024.001.NOGP.AVERAGE_ALL_VARIABLES.csv
NOGP,000,020,PARPAR_30min,327.1089963,238.9331078,413.0852481,11436.50398,1796.437782,13.09381,1.060965127,0.065930126,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,NOGP,2,DP1.00024.001.NOGP.AVERAGE_ALL_VARIABLES.csv
NOGP,000,030,PARPAR_30min,345.2354187,252.3415683,435.1718725,12239.05879,1797.932811,14.34073505,1.109621712,0.018657932,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,NOGP,3,DP1.00024.001.NOGP.AVERAGE_ALL_VARIABLES.csv
NOGP,000,040,PARPAR_30min,357.1217767,261.8570145,449.092158,12636.15326,1797.652724,13.51606517,1.137205229,0.069083236,69.24160118,54.37060457,84.54742362,417.240938,1797.55487,3.102023596,0.182641704,0.052519228,PARPAR_30min,NOGP,4,DP1.00024.001.NOGP.AVERAGE_ALL_VARIABLES.csv
OAES,000,010,PARPAR_1min,415.6485744,391.3709779,434.602926,2612.219481,59.99466044,14.76492745,1.590693714,0.011317516,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,OAES,1,DP1.00024.001.OAES.AVERAGE_ALL_VARIABLES.csv
OAES,000,020,PARPAR_1min,418.1653867,400.6565807,435.3978901,2494.974941,59.99458747,16.11538292,1.368089827,0.011315072,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,OAES,2,DP1.00024.001.OAES.AVERAGE_ALL_VARIABLES.csv
OAES,000,030,PARPAR_1min,431.2757627,410.8378223,454.3922361,3263.553529,59.92628284,15.35733284,1.715151054,0.033317038,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,OAES,3,DP1.00024.001.OAES.AVERAGE_ALL_VARIABLES.csv
OAES,000,040,PARPAR_1min,426.560132,408.3682998,444.2478183,2601.024307,59.991392726174404,17.06439158,1.410786475,0.006836082,40.99992558,39.44590264,42.53240525,16.6579196,59.9936145,1.809106063,0.120704649,0.013844349,PARPAR_1min,OAES,4,DP1.00024.001.OAES.AVERAGE_ALL_VARIABLES.csv
OAES,000,010,PARPAR_30min,415.7847229,299.3754935,512.5224832,13838.96841,1798.148397,16.25386838,1.233382338,0.012482075,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,OAES,1,DP1.00024.001.OAES.AVERAGE_ALL_VARIABLES.csv
OAES,000,020,PARPAR_30min,418.2912131,312.753429,513.0604797,13715.55019,1798.293274,17.9862956,1.211881195,0.0124006,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,OAES,2,DP1.00024.001.OAES.AVERAGE_ALL_VARIABLES.csv
OAES,000,030,PARPAR_30min,432.3785451,320.9569231,541.4323402,15144.64313,1795.33019,16.83202769,1.316617682,0.034162756,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,OAES,3,DP1.00024.001.OAES.AVERAGE_ALL_VARIABLES.csv
OAES,000,040,PARPAR_30min,426.7958435,314.1884485,523.7468642,14334.1964,1797.420191,19.09860054,1.251729541,0.008212749,41.03492859,31.57073016,49.65433556,104.6601455,1797.636514,1.950074501,0.108836764,0.015178921,PARPAR_30min,OAES,4,DP1.00024.001.OAES.AVERAGE_ALL_VARIABLES.csv
ONAQ,000,010,PARPAR_1min,407.3338037,389.7048551,424.7335436,2557.495194,59.99113081,13.19427424,1.381811718,0.054158248,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,ONAQ,1,DP1.00024.001.ONAQ.AVERAGE_ALL_VARIABLES.csv
ONAQ,000,020,PARPAR_1min,406.0323991,388.6114246,423.2831355,2538.442751,59.99294393,13.95024358,1.369916025,0.039960294,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,ONAQ,2,DP1.00024.001.ONAQ.AVERAGE_ALL_VARIABLES.csv
ONAQ,000,030,PARPAR_1min,405.059217,387.9742874,421.9669979,2435.226795,59.99337832,13.93250629,1.343429678,0.052160464,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,ONAQ,3,DP1.00024.001.ONAQ.AVERAGE_ALL_VARIABLES.csv
ONAQ,000,040,PARPAR_1min,417.2653027,399.5546088,434.6904299,2563.622138,59.99303606,14.79350926,1.388765398,0.017524062,60.87322448,58.42870682,63.29553768,47.73718398,59.99327381,2.570550592,0.189833497,0.040622963,PARPAR_1min,ONAQ,4,DP1.00024.001.ONAQ.AVERAGE_ALL_VARIABLES.csv
ONAQ,000,010,PARPAR_30min,408.0437059,298.234989,514.3231841,18219.39902,1796.5284014716501,14.96729309,1.367167393,0.055778256,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,ONAQ,1,DP1.00024.001.ONAQ.AVERAGE_ALL_VARIABLES.csv
ONAQ,000,020,PARPAR_30min,406.6165253,298.1911627,512.0120125,17877.76034,1797.15959,15.85411844,1.351749664,0.041471125,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,ONAQ,2,DP1.00024.001.ONAQ.AVERAGE_ALL_VARIABLES.csv
ONAQ,000,030,PARPAR_30min,405.66355,298.9754036,509.4550606,17238.42756,1797.221365,15.81605352,1.329542123,0.053627298,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,ONAQ,3,DP1.00024.001.ONAQ.AVERAGE_ALL_VARIABLES.csv
ONAQ,000,040,PARPAR_30min,418.0593967,307.6470169,524.5978949,17835.34142,1796.570679,16.81644859,1.364796653,0.019228262,60.98921998,45.84076267,76.2393446,372.7615933,1796.683117,2.875917888,0.189421064,0.042220701,PARPAR_30min,ONAQ,4,DP1.00024.001.ONAQ.AVERAGE_ALL_VARIABLES.csv
ORNL,000,010,PARPAR_1min,61.14454087,52.12904023,72.42254366,510.4819856,59.98736506,3.345386544,0.710121424,0.03565702,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,ORNL,1,DP1.00024.001.ORNL.AVERAGE_ALL_VARIABLES.csv
ORNL,000,020,PARPAR_1min,71.32288714,60.57640291,85.59390177,694.7320937,59.98930189,4.128086044,0.854331198,0.027649861,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,ORNL,2,DP1.00024.001.ORNL.AVERAGE_ALL_VARIABLES.csv
ORNL,000,030,PARPAR_1min,183.3334007,152.3054266,218.9241503,4252.922406,59.98879131,9.289532474,2.364997201,0.028753042,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,ORNL,3,DP1.00024.001.ORNL.AVERAGE_ALL_VARIABLES.csv
ORNL,000,040,PARPAR_1min,364.2821829,342.8485134,385.8778721,3316.565978,59.9903147,13.72767148,1.700872495,0.041389649,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,ORNL,4,DP1.00024.001.ORNL.AVERAGE_ALL_VARIABLES.csv
ORNL,000,050,PARPAR_1min,355.7148996,334.8228259,376.7290542,3170.183317,59.47164543,12.91303197,1.661176563,0.050235736,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,ORNL,5,DP1.00024.001.ORNL.AVERAGE_ALL_VARIABLES.csv
ORNL,000,060,PARPAR_1min,363.3950251,342.0487069,384.6747284,3231.412764,59.97913787,13.37807655,1.682134188,0.040304665,16.38301008,15.53571638,17.24094542,3.957426607,59.98009492,1.057939133,0.066122903,0.056631849,PARPAR_1min,ORNL,6,DP1.00024.001.ORNL.AVERAGE_ALL_VARIABLES.csv
ORNL,000,010,PARPAR_30min,61.16296384,26.52285193,139.9743406,4718.804128,1797.057566,5.063050027,0.605009404,0.037324013,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,ORNL,1,DP1.00024.001.ORNL.AVERAGE_ALL_VARIABLES.csv
ORNL,000,020,PARPAR_30min,71.37175664,33.77756176,158.8828233,4875.891577,1797.339022,6.19852469,0.632968946,0.028793508,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,ORNL,2,DP1.00024.001.ORNL.AVERAGE_ALL_VARIABLES.csv
ORNL,000,030,PARPAR_30min,183.4039797,83.44065786,323.5015192,17179.61158,1797.142961,10.27747557,1.329199397,0.030154152,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,ORNL,3,DP1.00024.001.ORNL.AVERAGE_ALL_VARIABLES.csv
ORNL,000,040,PARPAR_30min,364.6875857,245.0616719,484.6289558,20193.76878,1797.401358,15.81040502,1.486718546,0.04269326,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,ORNL,4,DP1.00024.001.ORNL.AVERAGE_ALL_VARIABLES.csv
ORNL,000,050,PARPAR_30min,356.12287,239.3164336,473.1775994,19278.5406,1781.832325,14.77621506,1.452018332,0.051533372,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,ORNL,5,DP1.00024.001.ORNL.AVERAGE_ALL_VARIABLES.csv
ORNL,000,060,PARPAR_30min,363.9767496,243.5981264,483.0075439,19749.96279,1795.904386,15.33869289,1.474938227,0.042424391,16.40849411,11.61800222,21.41564448,28.17791102,1795.924798,1.124017325,0.058790424,0.058589167,PARPAR_30min,ORNL,6,DP1.00024.001.ORNL.AVERAGE_ALL_VARIABLES.csv
OSBS,000,010,PARPAR_1min,195.2824384,170.2234361,222.9847882,3031.361207,59.96718852,9.182412118,1.974755041,0.028684059,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,OSBS,1,DP1.00024.001.OSBS.AVERAGE_ALL_VARIABLES.csv
OSBS,000,020,PARPAR_1min,202.656946,177.4569697,230.6804237,2863.299219,59.98132403,9.080575576,1.960191459,0.025364468,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,OSBS,2,DP1.00024.001.OSBS.AVERAGE_ALL_VARIABLES.csv
OSBS,000,030,PARPAR_1min,180.2069028,154.0104042,211.4541282,2657.89299,59.97754894,8.793805626,2.006573268,0.168583246,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,OSBS,3,DP1.00024.001.OSBS.AVERAGE_ALL_VARIABLES.csv
OSBS,000,040,PARPAR_1min,186.434252,154.7930482,226.9687745,3620.69191,59.97460931,9.314244501,2.464986116,0.027138194,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,OSBS,4,DP1.00024.001.OSBS.AVERAGE_ALL_VARIABLES.csv
OSBS,000,050,PARPAR_1min,401.9040639,370.876786,432.3175699,5537.842795,59.98465179,15.39964718,2.474660072,0.014071666,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,OSBS,5,DP1.00024.001.OSBS.AVERAGE_ALL_VARIABLES.csv
OSBS,000,060,PARPAR_1min,407.9927183,373.5727421,448.4810792,9929.417203,59.44020159,20.70148974,4.785656183,0.157744807,31.85623513,26.30982246,45.39059438,5090.177336,59.35118607,6.742052136,2.773037946,0.183640768,PARPAR_1min,OSBS,6,DP1.00024.001.OSBS.AVERAGE_ALL_VARIABLES.csv
OSBS,000,010,PARPAR_30min,195.5138299,90.88442863,373.7129429,25855.24509,1795.081449,12.71115419,1.81902897,0.030985204,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,OSBS,1,DP1.00024.001.OSBS.AVERAGE_ALL_VARIABLES.csv
